tour_id,guide_name,city,tour_title,duration_hours,group_size_max,base_price_usd,years_of_experience,transport_included,meals_included,rating,number_of_reviews,cluster_label,available_datetime,accessibility,languages_spoken,long_tour,large_group,senior_guide,high_rating,price_score,rating_score,reviews_score,experience_score,duration_score,transport_score,meal_score,senior_guide_score,rating_bonus,tour_score,tour_description
1739,hassan ali,Luxor,Karnak & Luxor Temple Explorer,3.1,6,108.39,7.0,0,1,4.6,58,Premium,2026-10-23 09:00:00,Limited accessibility,"Arabic, English, French",0,0,0,1,0.6815524282398566,0.92,0.6957321575012858,0.35,0.3163265306122448,0,1,0,1,0.5957209352605316,Explore the best of Port Said with an expert guide. Discover historical sites and hidden gems.
1740,hassan ali,Luxor,Karnak & Luxor Temple Explorer,3.1,6,108.39,7.0,0,1,4.6,58,Premium,2026-03-16 08:00:00,Limited accessibility,"Arabic, English, French",0,0,0,1,0.6815524282398566,0.92,0.6957321575012858,0.35,0.3163265306122448,0,1,0,1,0.5957209352605316,Explore the best of Port Said with an expert guide. Discover historical sites and hidden gems.
1741,hassan ali,Luxor,Karnak & Luxor Temple Explorer,3.1,6,108.39,7.0,0,1,4.6,58,Premium,2026-04-03 16:00:00,Limited accessibility,"Arabic, English, French",0,0,0,1,0.6815524282398566,0.92,0.6957321575012858,0.35,0.3163265306122448,0,1,0,1,0.5957209352605316,Explore the best of Port Said with an expert guide. Discover historical sites and hidden gems.
1742,hassan ali,Luxor,Karnak & Luxor Temple Explorer,3.1,6,108.39,7.0,0,1,4.6,58,Premium,2026-07-03 16:00:00,Limited accessibility,"Arabic, English, French",0,0,0,1,0.6815524282398566,0.92,0.6957321575012858,0.35,0.3163265306122448,0,1,0,1,0.5957209352605316,Explore the best of Port Said with an expert guide. Discover historical sites and hidden gems.
1743,hassan ali,Luxor,Karnak & Luxor Temple Explorer,3.1,6,108.39,7.0,0,1,4.6,58,Premium,2026-10-23 15:00:00,Limited accessibility,"Arabic, English, French",0,0,0,1,0.6815524282398566,0.92,0.6957321575012858,0.35,0.3163265306122448,0,1,0,1,0.5957209352605316,Explore the best of Port Said with an expert guide. Discover historical sites and hidden gems.
1744,hassan ali,Luxor,Karnak & Luxor Temple Explorer,3.1,6,108.39,7.0,0,1,4.6,58,Premium,2026-12-10 08:00:00,Limited accessibility,"Arabic, English, French",0,0,0,1,0.6815524282398566,0.92,0.6957321575012858,0.35,0.3163265306122448,0,1,0,1,0.5957209352605316,Explore the best of Port Said with an expert guide. Discover historical sites and hidden gems.
1745,omar saad,Hurghada,Red Sea Snorkeling Express,2.7,11,48.64,1.0,0,0,4.3,67,Economy,2026-10-18 10:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.858423565025032,0.86,0.7199559144951778,0.05,0.2755102040816326,0,0,0,0,0.594382355534461,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
1746,omar saad,Hurghada,Red Sea Snorkeling Express,2.7,11,48.64,1.0,0,0,4.3,67,Economy,2026-09-18 16:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.858423565025032,0.86,0.7199559144951778,0.05,0.2755102040816326,0,0,0,0,0.594382355534461,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
1747,omar saad,Hurghada,Red Sea Snorkeling Express,2.7,11,48.64,1.0,0,0,4.3,67,Economy,2026-12-08 16:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.858423565025032,0.86,0.7199559144951778,0.05,0.2755102040816326,0,0,0,0,0.594382355534461,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
1748,omar saad,Hurghada,Red Sea Snorkeling Express,2.7,11,48.64,1.0,0,0,4.3,67,Economy,2026-12-28 15:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.858423565025032,0.86,0.7199559144951778,0.05,0.2755102040816326,0,0,0,0,0.594382355534461,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
1749,omar saad,Hurghada,Red Sea Snorkeling Express,2.7,11,48.64,1.0,0,0,4.3,67,Economy,2026-02-14 11:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.858423565025032,0.86,0.7199559144951778,0.05,0.2755102040816326,0,0,0,0,0.594382355534461,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
1750,omar saad,Hurghada,Red Sea Snorkeling Express,2.7,11,48.64,1.0,0,0,4.3,67,Economy,2026-12-01 08:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.858423565025032,0.86,0.7199559144951778,0.05,0.2755102040816326,0,0,0,0,0.594382355534461,Explore the best of Giza with an expert guide. Discover historical sites and hidden gems.
1751,aisha saad,Sharm El Sheikh,Sharm Old Market Heritage Walk,2.5,12,30.01,1.0,1,0,3.9,119,Economy,2026-10-11 15:00:00,Wheelchair accessible,"Arabic, English, German",0,1,0,0,0.9131705341126092,0.78,0.8168685156291009,0.05,0.2525252525252525,1,0,0,0,0.5937867075710614,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1752,aisha saad,Sharm El Sheikh,Sharm Old Market Heritage Walk,2.5,12,30.01,1.0,1,0,3.9,119,Economy,2026-09-21 15:00:00,Wheelchair accessible,"Arabic, English, German",0,1,0,0,0.9131705341126092,0.78,0.8168685156291009,0.05,0.2525252525252525,1,0,0,0,0.5937867075710614,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1753,aisha saad,Sharm El Sheikh,Sharm Old Market Heritage Walk,2.5,12,30.01,1.0,1,0,3.9,119,Economy,2026-09-14 16:00:00,Wheelchair accessible,"Arabic, English, German",0,1,0,0,0.9131705341126092,0.78,0.8168685156291009,0.05,0.2525252525252525,1,0,0,0,0.5937867075710614,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1754,aisha saad,Sharm El Sheikh,Sharm Old Market Heritage Walk,2.5,12,30.01,1.0,1,0,3.9,119,Economy,2026-03-05 10:00:00,Wheelchair accessible,"Arabic, English, German",0,1,0,0,0.9131705341126092,0.78,0.8168685156291009,0.05,0.2525252525252525,1,0,0,0,0.5937867075710614,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1755,aisha saad,Sharm El Sheikh,Sharm Old Market Heritage Walk,2.5,12,30.01,1.0,1,0,3.9,119,Economy,2026-07-15 08:00:00,Wheelchair accessible,"Arabic, English, German",0,1,0,0,0.9131705341126092,0.78,0.8168685156291009,0.05,0.2525252525252525,1,0,0,0,0.5937867075710614,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1756,aisha saad,Sharm El Sheikh,Sharm Old Market Heritage Walk,2.5,12,30.01,1.0,1,0,3.9,119,Economy,2026-02-21 15:00:00,Wheelchair accessible,"Arabic, English, German",0,1,0,0,0.9131705341126092,0.78,0.8168685156291009,0.05,0.2525252525252525,1,0,0,0,0.5937867075710614,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1757,aisha saad,Sharm El Sheikh,Sharm Old Market Heritage Walk,2.5,12,30.01,1.0,1,0,3.9,119,Economy,2026-02-28 09:00:00,Wheelchair accessible,"Arabic, English, German",0,1,0,0,0.9131705341126092,0.78,0.8168685156291009,0.05,0.2525252525252525,1,0,0,0,0.5937867075710614,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1758,aisha saad,Sharm El Sheikh,Sharm Old Market Heritage Walk,2.5,12,30.01,1.0,1,0,3.9,119,Economy,2026-06-27 16:00:00,Wheelchair accessible,"Arabic, English, German",0,1,0,0,0.9131705341126092,0.78,0.8168685156291009,0.05,0.2525252525252525,1,0,0,0,0.5937867075710614,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1759,aisha saad,Sharm El Sheikh,Sharm Old Market Heritage Walk,2.5,12,30.01,1.0,1,0,3.9,119,Economy,2026-03-05 15:00:00,Wheelchair accessible,"Arabic, English, German",0,1,0,0,0.9131705341126092,0.78,0.8168685156291009,0.05,0.2525252525252525,1,0,0,0,0.5937867075710614,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1760,aisha saad,Sharm El Sheikh,Sharm Old Market Heritage Walk,2.5,12,30.01,1.0,1,0,3.9,119,Economy,2026-10-05 15:00:00,Wheelchair accessible,"Arabic, English, German",0,1,0,0,0.9131705341126092,0.78,0.8168685156291009,0.05,0.2525252525252525,1,0,0,0,0.5937867075710614,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1761,aisha saad,Sharm El Sheikh,Sharm Old Market Heritage Walk,2.5,12,30.01,1.0,1,0,3.9,119,Economy,2026-09-25 09:00:00,Wheelchair accessible,"Arabic, English, German",0,1,0,0,0.9131705341126092,0.78,0.8168685156291009,0.05,0.2525252525252525,1,0,0,0,0.5937867075710614,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1762,aisha saad,Sharm El Sheikh,Sharm Old Market Heritage Walk,2.5,12,30.01,1.0,1,0,3.9,119,Economy,2026-12-19 16:00:00,Wheelchair accessible,"Arabic, English, German",0,1,0,0,0.9131705341126092,0.78,0.8168685156291009,0.05,0.2525252525252525,1,0,0,0,0.5937867075710614,Explore the best of Cairo with an expert guide. Discover historical sites and hidden gems.
1763,aisha ibrahim,Sharm El Sheikh,Sharm Desert & Reef Combo Tour,4.3,14,112.44,5.0,1,1,4.5,50,Premium,2026-09-19 10:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,1,0.6746716046525085,0.9,0.6708699964147781,0.25,0.4343434343434343,1,1,0,1,0.5936190030032888,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
1764,aisha ibrahim,Sharm El Sheikh,Sharm Desert & Reef Combo Tour,4.3,14,112.44,5.0,1,1,4.5,50,Premium,2026-06-13 11:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,1,0.6746716046525085,0.9,0.6708699964147781,0.25,0.4343434343434343,1,1,0,1,0.5936190030032888,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
1765,aisha ibrahim,Sharm El Sheikh,Sharm Desert & Reef Combo Tour,4.3,14,112.44,5.0,1,1,4.5,50,Premium,2026-04-25 16:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,1,0.6746716046525085,0.9,0.6708699964147781,0.25,0.4343434343434343,1,1,0,1,0.5936190030032888,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
1766,aisha ibrahim,Sharm El Sheikh,Sharm Desert & Reef Combo Tour,4.3,14,112.44,5.0,1,1,4.5,50,Premium,2026-10-03 11:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,1,0.6746716046525085,0.9,0.6708699964147781,0.25,0.4343434343434343,1,1,0,1,0.5936190030032888,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
1767,aisha ibrahim,Sharm El Sheikh,Sharm Desert & Reef Combo Tour,4.3,14,112.44,5.0,1,1,4.5,50,Premium,2026-12-12 14:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,1,0.6746716046525085,0.9,0.6708699964147781,0.25,0.4343434343434343,1,1,0,1,0.5936190030032888,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
1768,aisha ibrahim,Sharm El Sheikh,Sharm Desert & Reef Combo Tour,4.3,14,112.44,5.0,1,1,4.5,50,Premium,2026-10-10 09:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,1,0.6746716046525085,0.9,0.6708699964147781,0.25,0.4343434343434343,1,1,0,1,0.5936190030032888,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
1769,khaled saad,Cairo,Cairo Half-Day Highlights Tour,3.7,10,99.18,5.0,1,1,4.4,60,Premium,2026-02-27 15:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7089617935324842,0.8800000000000001,0.7014202032679301,0.25,0.3894736842105263,1,1,0,0,0.5931985985912835,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1770,khaled saad,Cairo,Cairo Half-Day Highlights Tour,3.7,10,99.18,5.0,1,1,4.4,60,Premium,2026-04-18 08:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7089617935324842,0.8800000000000001,0.7014202032679301,0.25,0.3894736842105263,1,1,0,0,0.5931985985912835,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1771,khaled saad,Cairo,Cairo Half-Day Highlights Tour,3.7,10,99.18,5.0,1,1,4.4,60,Premium,2026-02-21 09:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7089617935324842,0.8800000000000001,0.7014202032679301,0.25,0.3894736842105263,1,1,0,0,0.5931985985912835,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1772,khaled saad,Cairo,Cairo Half-Day Highlights Tour,3.7,10,99.18,5.0,1,1,4.4,60,Premium,2026-06-25 09:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7089617935324842,0.8800000000000001,0.7014202032679301,0.25,0.3894736842105263,1,1,0,0,0.5931985985912835,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1773,khaled saad,Cairo,Cairo Half-Day Highlights Tour,3.7,10,99.18,5.0,1,1,4.4,60,Premium,2026-10-16 15:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.7089617935324842,0.8800000000000001,0.7014202032679301,0.25,0.3894736842105263,1,1,0,0,0.5931985985912835,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1774,mahmoud hassan,Hurghada,Hurghada Marina Walk,2.6,16,21.42,1.0,0,0,3.9,107,Economy,2026-12-04 16:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.9376528117359412,0.78,0.798891317410204,0.05,0.2653061224489796,0,0,0,0,0.5930187227710431,Explore the best of Sharm El Sheikh with an expert guide. Discover historical sites and hidden gems.
1775,mahmoud hassan,Hurghada,Hurghada Marina Walk,2.6,16,21.42,1.0,0,0,3.9,107,Economy,2026-12-04 14:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.9376528117359412,0.78,0.798891317410204,0.05,0.2653061224489796,0,0,0,0,0.5930187227710431,Explore the best of Sharm El Sheikh with an expert guide. Discover historical sites and hidden gems.
1776,mahmoud hassan,Hurghada,Hurghada Marina Walk,2.6,16,21.42,1.0,0,0,3.9,107,Economy,2026-10-26 08:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.9376528117359412,0.78,0.798891317410204,0.05,0.2653061224489796,0,0,0,0,0.5930187227710431,Explore the best of Sharm El Sheikh with an expert guide. Discover historical sites and hidden gems.
1777,mahmoud hassan,Hurghada,Hurghada Marina Walk,2.6,16,21.42,1.0,0,0,3.9,107,Economy,2026-12-16 11:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.9376528117359412,0.78,0.798891317410204,0.05,0.2653061224489796,0,0,0,0,0.5930187227710431,Explore the best of Sharm El Sheikh with an expert guide. Discover historical sites and hidden gems.
1778,mahmoud hassan,Hurghada,Hurghada Marina Walk,2.6,16,21.42,1.0,0,0,3.9,107,Economy,2026-10-23 10:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.9376528117359412,0.78,0.798891317410204,0.05,0.2653061224489796,0,0,0,0,0.5930187227710431,Explore the best of Sharm El Sheikh with an expert guide. Discover historical sites and hidden gems.
1779,mahmoud hassan,Hurghada,Hurghada Marina Walk,2.6,16,21.42,1.0,0,0,3.9,107,Economy,2026-06-19 10:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.9376528117359412,0.78,0.798891317410204,0.05,0.2653061224489796,0,0,0,0,0.5930187227710431,Explore the best of Sharm El Sheikh with an expert guide. Discover historical sites and hidden gems.
1780,mahmoud hassan,Hurghada,Hurghada Marina Walk,2.6,16,21.42,1.0,0,0,3.9,107,Economy,2026-02-15 16:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.9376528117359412,0.78,0.798891317410204,0.05,0.2653061224489796,0,0,0,0,0.5930187227710431,Explore the best of Sharm El Sheikh with an expert guide. Discover historical sites and hidden gems.
1781,mahmoud hassan,Hurghada,Hurghada Marina Walk,2.6,16,21.42,1.0,0,0,3.9,107,Economy,2026-04-04 14:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.9376528117359412,0.78,0.798891317410204,0.05,0.2653061224489796,0,0,0,0,0.5930187227710431,Explore the best of Sharm El Sheikh with an expert guide. Discover historical sites and hidden gems.
1782,mahmoud hassan,Hurghada,Hurghada Marina Walk,2.6,16,21.42,1.0,0,0,3.9,107,Economy,2026-12-01 10:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.9376528117359412,0.78,0.798891317410204,0.05,0.2653061224489796,0,0,0,0,0.5930187227710431,Explore the best of Sharm El Sheikh with an expert guide. Discover historical sites and hidden gems.
1783,mahmoud hassan,Hurghada,Hurghada Marina Walk,2.6,16,21.42,1.0,0,0,3.9,107,Economy,2026-12-15 09:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.9376528117359412,0.78,0.798891317410204,0.05,0.2653061224489796,0,0,0,0,0.5930187227710431,Explore the best of Sharm El Sheikh with an expert guide. Discover historical sites and hidden gems.
1784,khaled ibrahim,Hurghada,Hurghada Marina Walk,2.4,10,48.93,3.0,0,0,4.1,97,Economy,2026-12-04 15:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.8575794621026895,0.82,0.7823126972816254,0.15,0.2448979591836734,0,0,0,0,0.5928259164490427,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
1785,khaled ibrahim,Hurghada,Hurghada Marina Walk,2.4,10,48.93,3.0,0,0,4.1,97,Economy,2026-10-09 15:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.8575794621026895,0.82,0.7823126972816254,0.15,0.2448979591836734,0,0,0,0,0.5928259164490427,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
1786,khaled ibrahim,Hurghada,Hurghada Marina Walk,2.4,10,48.93,3.0,0,0,4.1,97,Economy,2026-03-21 15:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.8575794621026895,0.82,0.7823126972816254,0.15,0.2448979591836734,0,0,0,0,0.5928259164490427,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
1787,khaled ibrahim,Hurghada,Hurghada Marina Walk,2.4,10,48.93,3.0,0,0,4.1,97,Economy,2026-09-18 08:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.8575794621026895,0.82,0.7823126972816254,0.15,0.2448979591836734,0,0,0,0,0.5928259164490427,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
1788,khaled ibrahim,Hurghada,Hurghada Marina Walk,2.4,10,48.93,3.0,0,0,4.1,97,Economy,2026-06-12 15:00:00,Limited accessibility,"Arabic, English, French",0,1,0,0,0.8575794621026895,0.82,0.7823126972816254,0.15,0.2448979591836734,0,0,0,0,0.5928259164490427,Explore the best of Alexandria with an expert guide. Discover historical sites and hidden gems.
1789,sara saad,Luxor,Karnak Temple Express Visit,1.4,16,30.38,4.0,0,0,4.1,108,Economy,2026-07-10 08:00:00,Limited accessibility,"Arabic, English, German",0,1,0,0,0.9107441901460176,0.82,0.8004639144566585,0.2,0.1428571428571428,0,0,0,0,0.5924761119144807,Explore the best of Saint Catherine with an expert guide. Discover historical sites and hidden gems.
1790,sara saad,Luxor,Karnak Temple Express Visit,1.4,16,30.38,4.0,0,0,4.1,108,Economy,2026-10-13 09:00:00,Limited accessibility,"Arabic, English, German",0,1,0,0,0.9107441901460176,0.82,0.8004639144566585,0.2,0.1428571428571428,0,0,0,0,0.5924761119144807,Explore the best of Saint Catherine with an expert guide. Discover historical sites and hidden gems.
1791,sara saad,Luxor,Karnak Temple Express Visit,1.4,16,30.38,4.0,0,0,4.1,108,Economy,2026-09-12 09:00:00,Limited accessibility,"Arabic, English, German",0,1,0,0,0.9107441901460176,0.82,0.8004639144566585,0.2,0.1428571428571428,0,0,0,0,0.5924761119144807,Explore the best of Saint Catherine with an expert guide. Discover historical sites and hidden gems.
1792,sara saad,Luxor,Karnak Temple Express Visit,1.4,16,30.38,4.0,0,0,4.1,108,Economy,2026-07-11 11:00:00,Limited accessibility,"Arabic, English, German",0,1,0,0,0.9107441901460176,0.82,0.8004639144566585,0.2,0.1428571428571428,0,0,0,0,0.5924761119144807,Explore the best of Saint Catherine with an expert guide. Discover historical sites and hidden gems.
1793,sara saad,Luxor,Karnak Temple Express Visit,1.4,16,30.38,4.0,0,0,4.1,108,Economy,2026-03-23 10:00:00,Limited accessibility,"Arabic, English, German",0,1,0,0,0.9107441901460176,0.82,0.8004639144566585,0.2,0.1428571428571428,0,0,0,0,0.5924761119144807,Explore the best of Saint Catherine with an expert guide. Discover historical sites and hidden gems.
1794,sara saad,Luxor,Karnak Temple Express Visit,1.4,16,30.38,4.0,0,0,4.1,108,Economy,2026-06-14 10:00:00,Limited accessibility,"Arabic, English, German",0,1,0,0,0.9107441901460176,0.82,0.8004639144566585,0.2,0.1428571428571428,0,0,0,0,0.5924761119144807,Explore the best of Saint Catherine with an expert guide. Discover historical sites and hidden gems.
1795,sara saad,Luxor,Karnak Temple Express Visit,1.4,16,30.38,4.0,0,0,4.1,108,Economy,2026-07-20 08:00:00,Limited accessibility,"Arabic, English, German",0,1,0,0,0.9107441901460176,0.82,0.8004639144566585,0.2,0.1428571428571428,0,0,0,0,0.5924761119144807,Explore the best of Saint Catherine with an expert guide. Discover historical sites and hidden gems.
1796,sara saad,Luxor,Karnak Temple Express Visit,1.4,16,30.38,4.0,0,0,4.1,108,Economy,2026-02-13 16:00:00,Limited accessibility,"Arabic, English, German",0,1,0,0,0.9107441901460176,0.82,0.8004639144566585,0.2,0.1428571428571428,0,0,0,0,0.5924761119144807,Explore the best of Saint Catherine with an expert guide. Discover historical sites and hidden gems.
1797,sara saad,Luxor,Karnak Temple Express Visit,1.4,16,30.38,4.0,0,0,4.1,108,Economy,2026-03-15 14:00:00,Limited accessibility,"Arabic, English, German",0,1,0,0,0.9107441901460176,0.82,0.8004639144566585,0.2,0.1428571428571428,0,0,0,0,0.5924761119144807,Explore the best of Saint Catherine with an expert guide. Discover historical sites and hidden gems.
1798,sara saad,Luxor,Karnak Temple Express Visit,1.4,16,30.38,4.0,0,0,4.1,108,Economy,2026-03-21 14:00:00,Limited accessibility,"Arabic, English, German",0,1,0,0,0.9107441901460176,0.82,0.8004639144566585,0.2,0.1428571428571428,0,0,0,0,0.5924761119144807,Explore the best of Saint Catherine with an expert guide. Discover historical sites and hidden gems.
1799,sara saad,Luxor,Karnak Temple Express Visit,1.4,16,30.38,4.0,0,0,4.1,108,Economy,2026-03-21 10:00:00,Limited accessibility,"Arabic, English, German",0,1,0,0,0.9107441901460176,0.82,0.8004639144566585,0.2,0.1428571428571428,0,0,0,0,0.5924761119144807,Explore the best of Saint Catherine with an expert guide. Discover historical sites and hidden gems.
1800,sara saad,Luxor,Karnak Temple Express Visit,1.4,16,30.38,4.0,0,0,4.1,108,Economy,2026-04-25 11:00:00,Limited accessibility,"Arabic, English, German",0,1,0,0,0.9107441901460176,0.82,0.8004639144566585,0.2,0.1428571428571428,0,0,0,0,0.5924761119144807,Explore the best of Saint Catherine with an expert guide. Discover historical sites and hidden gems.
1801,ali hassan,Sharm El Sheikh,Coral Garden Express Snorkel,2.6,15,37.38,3.0,0,0,4.0,89,Economy,2026-10-08 08:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.8918465366587581,0.8,0.7677825975487013,0.15,0.2626262626262626,0,0,0,0,0.5873929293156774,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1802,ali hassan,Sharm El Sheikh,Coral Garden Express Snorkel,2.6,15,37.38,3.0,0,0,4.0,89,Economy,2026-07-26 14:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.8918465366587581,0.8,0.7677825975487013,0.15,0.2626262626262626,0,0,0,0,0.5873929293156774,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1803,ali hassan,Sharm El Sheikh,Coral Garden Express Snorkel,2.6,15,37.38,3.0,0,0,4.0,89,Economy,2026-12-28 16:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.8918465366587581,0.8,0.7677825975487013,0.15,0.2626262626262626,0,0,0,0,0.5873929293156774,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1804,ali hassan,Sharm El Sheikh,Coral Garden Express Snorkel,2.6,15,37.38,3.0,0,0,4.0,89,Economy,2026-02-13 16:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.8918465366587581,0.8,0.7677825975487013,0.15,0.2626262626262626,0,0,0,0,0.5873929293156774,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1805,ali hassan,Sharm El Sheikh,Coral Garden Express Snorkel,2.6,15,37.38,3.0,0,0,4.0,89,Economy,2026-04-11 09:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.8918465366587581,0.8,0.7677825975487013,0.15,0.2626262626262626,0,0,0,0,0.5873929293156774,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1806,ali hassan,Sharm El Sheikh,Coral Garden Express Snorkel,2.6,15,37.38,3.0,0,0,4.0,89,Economy,2026-09-05 15:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.8918465366587581,0.8,0.7677825975487013,0.15,0.2626262626262626,0,0,0,0,0.5873929293156774,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1807,ali hassan,Sharm El Sheikh,Coral Garden Express Snorkel,2.6,15,37.38,3.0,0,0,4.0,89,Economy,2026-10-13 08:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.8918465366587581,0.8,0.7677825975487013,0.15,0.2626262626262626,0,0,0,0,0.5873929293156774,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1808,ali hassan,Sharm El Sheikh,Coral Garden Express Snorkel,2.6,15,37.38,3.0,0,0,4.0,89,Economy,2026-10-03 15:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.8918465366587581,0.8,0.7677825975487013,0.15,0.2626262626262626,0,0,0,0,0.5873929293156774,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1809,ali hassan,Sharm El Sheikh,Coral Garden Express Snorkel,2.6,15,37.38,3.0,0,0,4.0,89,Economy,2026-09-15 11:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.8918465366587581,0.8,0.7677825975487013,0.15,0.2626262626262626,0,0,0,0,0.5873929293156774,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1810,ali hassan,Sharm El Sheikh,Coral Garden Express Snorkel,2.6,15,37.38,3.0,0,0,4.0,89,Economy,2026-10-18 16:00:00,Limited accessibility,"Arabic, English, Spanish",0,1,0,0,0.8918465366587581,0.8,0.7677825975487013,0.15,0.2626262626262626,0,0,0,0,0.5873929293156774,Explore the best of Luxor with an expert guide. Discover historical sites and hidden gems.
1811,hassan saad,Hurghada,Red Sea Snorkeling Express,2.3,10,33.31,2.0,0,0,4.2,64,Economy,2026-03-14 08:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,0,0.9030445919198976,0.8400000000000001,0.7122572144300204,0.1,0.2346938775510203,0,0,0,0,0.5858381505545969,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
1812,hassan saad,Hurghada,Red Sea Snorkeling Express,2.3,10,33.31,2.0,0,0,4.2,64,Economy,2026-07-11 15:00:00,Wheelchair accessible,"Arabic, English, French",0,1,0,0,0.9030445919198976,0.8400000000000001,0.7122572144300204,0.1,0.2346938775510203,0,0,0,0,0.5858381505545969,Explore the best of Hurghada with an expert guide. Discover historical sites and hidden gems.
